category,over_represented_pvalue,padj,under_represented_pvalue,numDEInCat,numInCat,type,enrich,contrast,organism,main,sub,module,Category,PATH,pathway,path
09124,1,1,0.01546019035032427,0,36,up,sub,C2vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,09124 Replication and repair,Replication and repair,NA
09182,1,1,0,2,380,up,sub,C2vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,09182 Protein families: genetic information processing,Protein families: genetic information processing,NA
09102,1.114334283993998e-6,3.0087025667837947e-5,0.9999996483681974,39,96,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,09102 Energy metabolism,Energy metabolism,NA
09142,0.00350722523853792,0.03496231072988901,0.9986639885463654,19,54,down,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09142 Cell motility,Cell motility,Motility,09142 Cell motility,Cell motility,NA
09132,0.00414081939224193,0.03496231072988901,0.9979896578184504,31,99,down,sub,C3vsC1_prot,HOT1A3,09130 Environmental Information Processing,09132 Signal transduction,Signal transduction,Env. Info/Cellular Process,09132 Signal transduction,Signal transduction,NA
09123,0.00517960158961318,0.03496231072988901,0.998408061013636,13,31,down,sub,C3vsC1_prot,HOT1A3,09120 Genetic Information Processing,"09123 Folding, sorting and degradation","Folding, sorting and degradation",Genetic Info,"09123 Folding, sorting and degradation","Folding, sorting and degradation",NA
09108,0.04078155318480436,0.2202203871979436,0.976530310197908,26,102,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,09108 Metabolism of cofactors and vitamins,Metabolism of cofactors and vitamins,NA
09183,0.057065347401193,0.2567940633053685,0.9578968579490122,87,377,down,sub,C3vsC1_prot,HOT1A3,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,NA
09101,0.09885052495357788,0.3548781790947256,0.9310558616719102,42,165,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,09101 Carbohydrate metabolism,Carbohydrate metabolism,NA
09131,0.10514909010214092,0.3548781790947256,0.9433037609565048,14,52,down,sub,C3vsC1_prot,HOT1A3,09130 Environmental Information Processing,09131 Membrane transport,Membrane transport,Membrane transport,09131 Membrane transport,Membrane transport,NA
09145,0.14602243962333686,0.3983270055888043,0.911370414124451,17,68,down,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09145 Cellular community - prokaryotes,Cellular community - prokaryotes,Env. Info/Cellular Process,09145 Cellular community - prokaryotes,Cellular community - prokaryotes,NA
09181,0.15506945556391946,0.3983270055888043,0.8853143451904172,46,184,down,sub,C3vsC1_prot,HOT1A3,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,09181 Protein families: metabolism,Protein families: metabolism,NA
09193,0.16228137264729064,0.3983270055888043,0.9096559605931628,12,45,down,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,Env. Info/Cellular Process,09193 Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,NA
09110,0.3293336170156266,0.6477800905348364,0.7983476165892117,9,38,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,other secondary metabolites,Metabolism,09110 Biosynthesis of other secondary metabolites,Biosynthesis of other secondary metabolites,NA
09107,0.3324671179393033,0.6477800905348364,0.7810376241939829,12,50,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,09107 Glycan biosynthesis and metabolism,Glycan biosynthesis and metabolism,NA
09104,0.3589033280956447,0.6477800905348364,0.7462524776625024,15,72,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09104 Nucleotide metabolism,Nucleotide,AA/Nucleotide,09104 Nucleotide metabolism,Nucleotide metabolism,NA
09105,0.35987782807490915,0.6477800905348364,0.7113010452388125,38,170,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,09105 Amino acid metabolism,Amino acid metabolism,NA
09103,0.6018332775207145,0.9991866928791864,0.5330031949634864,11,56,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09103 Lipid metabolism,Lipid,Metabolism,09103 Lipid metabolism,Lipid metabolism,NA
09194,0.6665927780726457,0.9991866928791864,0.472905606780183,9,60,down,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09194 Poorly characterized,Poorly characterized,Uncharacterized,09194 Poorly characterized,Poorly characterized,NA
09143,0.7994221595278759,0.9991866928791864,0.40790658216890263,3,18,down,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09143 Cell growth and death,Cell growth and death,Env. Info/Cellular Process,09143 Cell growth and death,Cell growth and death,NA
09106,0.8364797785922296,0.9991866928791864,0.26708172744334335,9,55,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,09106 Metabolism of other amino acids,Metabolism of other amino acids,NA
09192,0.9213871870565612,0.9991866928791864,0.2953288001369226,1,17,down,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,Unclassified: genetic information processing,Genetic Info,09192 Unclassified: genetic information processing,Unclassified: genetic information processing,NA
09122,0.9341119219523112,0.9991866928791864,0.1289142699911254,7,76,down,sub,C3vsC1_prot,HOT1A3,09120 Genetic Information Processing,09122 Translation,Translation,Genetic Info,09122 Translation,Translation,NA
09141,0.9462486137484318,0.9991866928791864,0.2326148061756169,1,12,down,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09141 Transport and catabolism,Transport and catabolism,Env. Info/Cellular Process,09141 Transport and catabolism,Transport and catabolism,NA
09191,0.9512641544497444,0.9991866928791864,0.08915062431700628,11,89,down,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,Unclassified:,Energy/Carbohydrate/Glycan,09191 Unclassified: metabolism,Unclassified: metabolism,NA
09109,0.9810059561554504,0.9991866928791864,0.0729491312743232,2,28,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,09109 Metabolism of terpenoids and polyketides,Metabolism of terpenoids and polyketides,NA
09111,0.9964936744806862,0.9991866928791864,0.01728807982726615,2,37,down,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,NA
09124,0.9976615959056704,0.9991866928791864,0.01222795919882636,2,36,down,sub,C3vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,09124 Replication and repair,Replication and repair,NA
09182,0.9991866928791864,0.9991866928791864,0.0014210813458214,46,380,down,sub,C3vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,09182 Protein families: genetic information processing,Protein families: genetic information processing,NA
09101,1.57021696195862e-4,0.00423958579728827,0.9999291012593916,44,165,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,09101 Carbohydrate metabolism,Carbohydrate metabolism,NA
09191,0.00495686066316993,0.0494568214559882,0.9977852178637012,23,89,up,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,Unclassified:,Energy/Carbohydrate/Glycan,09191 Unclassified: metabolism,Unclassified: metabolism,NA
09111,0.00683306222742436,0.0494568214559882,0.9978014358356544,12,37,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,NA
09141,0.00732693651199825,0.0494568214559882,0.9988418860009936,6,12,up,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09141 Transport and catabolism,Transport and catabolism,Env. Info/Cellular Process,09141 Transport and catabolism,Transport and catabolism,NA
09105,0.05480952890976727,0.2816135327948591,0.9650315386455192,34,170,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,09105 Amino acid metabolism,Amino acid metabolism,NA
09143,0.06258078506552425,0.2816135327948591,0.9806523276604128,6,18,up,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09143 Cell growth and death,Cell growth and death,Env. Info/Cellular Process,09143 Cell growth and death,Cell growth and death,NA
09192,0.18165834814554296,0.7006821999899514,0.9354786134285856,4,17,up,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,Unclassified: genetic information processing,Genetic Info,09192 Unclassified: genetic information processing,Unclassified: genetic information processing,NA
09103,0.24513608324434263,0.7507069119671982,0.8514997641956095,11,56,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09103 Lipid metabolism,Lipid,Metabolism,09103 Lipid metabolism,Lipid metabolism,NA
09106,0.2502356373223994,0.7507069119671982,0.8478456832294812,11,55,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,09106 Metabolism of other amino acids,Metabolism of other amino acids,NA
09145,0.3612996880640185,0.9318291492757128,0.7536376548505015,12,68,up,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09145 Cellular community - prokaryotes,Cellular community - prokaryotes,Env. Info/Cellular Process,09145 Cellular community - prokaryotes,Cellular community - prokaryotes,NA
09183,0.411495506348805,0.9318291492757128,0.6504793566783846,62,377,up,sub,C3vsC1_prot,HOT1A3,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,NA
09109,0.4141462885669835,0.9318291492757128,0.7653246086831222,5,28,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,09109 Metabolism of terpenoids and polyketides,Metabolism of terpenoids and polyketides,NA
09102,0.5333967764863763,1,0.5819018876322625,15,96,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,09102 Energy metabolism,Energy metabolism,NA
09108,0.838986320635307,1,0.2469555934052491,12,102,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,09108 Metabolism of cofactors and vitamins,Metabolism of cofactors and vitamins,NA
09110,0.851058095173033,1,0.29514421535622215,4,38,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,other secondary metabolites,Metabolism,09110 Biosynthesis of other secondary metabolites,Biosynthesis of other secondary metabolites,NA
09132,0.8726302187503827,1,0.20227327567231376,12,99,up,sub,C3vsC1_prot,HOT1A3,09130 Environmental Information Processing,09132 Signal transduction,Signal transduction,Env. Info/Cellular Process,09132 Signal transduction,Signal transduction,NA
09124,0.885510671195274,1,0.2410040136491803,4,36,up,sub,C3vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,09124 Replication and repair,Replication and repair,NA
09194,0.887992674124573,1,0.21063548768283097,6,60,up,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09194 Poorly characterized,Poorly characterized,Uncharacterized,09194 Poorly characterized,Poorly characterized,NA
09123,0.9038862116039348,1,0.2286548192282598,3,31,up,sub,C3vsC1_prot,HOT1A3,09120 Genetic Information Processing,"09123 Folding, sorting and degradation","Folding, sorting and degradation",Genetic Info,"09123 Folding, sorting and degradation","Folding, sorting and degradation",NA
09181,0.9313212193336716,1,0.10368743200374458,24,184,up,sub,C3vsC1_prot,HOT1A3,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,09181 Protein families: metabolism,Protein families: metabolism,NA
09193,0.939917771558,1,0.14187752388163863,4,45,up,sub,C3vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,Env. Info/Cellular Process,09193 Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,NA
09104,0.9406132116493768,1,0.11847318352137998,7,72,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09104 Nucleotide metabolism,Nucleotide,AA/Nucleotide,09104 Nucleotide metabolism,Nucleotide metabolism,NA
09107,0.9898752986389284,1,0.03497748915487494,3,50,up,sub,C3vsC1_prot,HOT1A3,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,09107 Glycan biosynthesis and metabolism,Glycan biosynthesis and metabolism,NA
09131,0.990086662762928,1,0.03426945003668501,3,52,up,sub,C3vsC1_prot,HOT1A3,09130 Environmental Information Processing,09131 Membrane transport,Membrane transport,Membrane transport,09131 Membrane transport,Membrane transport,NA
09142,0.9989491145112036,1,0.00589771760250671,2,54,up,sub,C3vsC1_prot,HOT1A3,09140 Cellular Processes,09142 Cell motility,Cell motility,Motility,09142 Cell motility,Cell motility,NA
09182,0.9996229400154965,1,7.166826176058956e-4,37,380,up,sub,C3vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,09182 Protein families: genetic information processing,Protein families: genetic information processing,NA
09122,1,1,1.2287876091696018e-5,0,76,up,sub,C3vsC1_prot,HOT1A3,09120 Genetic Information Processing,09122 Translation,Translation,Genetic Info,09122 Translation,Translation,NA
09102,7.235063556757123e-5,0.00195346716032442,0.9999709747654154,42,96,down,sub,C4vsC1_prot,HOT1A3,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,09102 Energy metabolism,Energy metabolism,NA
09142,4.479247500594136e-4,0.00604698412580208,0.9998460062700598,25,54,down,sub,C4vsC1_prot,HOT1A3,09140 Cellular Processes,09142 Cell motility,Cell motility,Motility,09142 Cell motility,Cell motility,NA
